Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Grade_Category
ID04568,Male,20,Business,91.9,3.6,2.89,7.9,12,3.32,Good
ID04569,Male,19,Engineering,73.8,1.2,3.51,8.5,6,3.14,Good
ID04570,Female,18,Psychology,91.3,2.1,2.48,6.0,9,2.79,Average
ID04571,Male,19,Psychology,93.5,7.8,2.96,6.8,7,3.68,Excellent
ID04572,Female,22,Business,99.9,4.7,2.78,6.8,7,3.09,Good
ID04573,Male,24,Business,83.1,2.8,3.14,5.5,3,3.36,Good
ID04574,Female,20,Psychology,99.6,1.3,2.94,7.4,6,3.05,Good
ID04575,Female,19,Business,54.4,4.7,3.67,6.2,10,3.61,Excellent
ID04576,Male,19,Psychology,69.2,4.1,2.66,7.0,8,2.86,Average
ID04577,Male,22,Economics,87.5,2.1,2.23,8.0,4,2.43,Poor
ID04578,Male,24,Business,89.9,5.9,2.42,7.4,10,2.8,Average
ID04579,Female,18,Economics,71.3,2.9,3.6,5.7,7,3.3,Good
ID04580,Female,24,Economics,88.9,4.4,2.62,7.3,11,2.92,Average
ID04581,Female,19,Business,75.6,9.3,3.3,7.2,8,3.73,Excellent
ID04582,Male,22,Psychology,80.8,5.8,2.95,6.2,9,3.2,Good
ID04583,Female,18,Mathematics,100.0,1.6,3.51,5.7,7,3.52,Excellent
ID04584,Female,24,Psychology,98.6,5.8,2.98,7.2,11,3.51,Excellent
ID04585,Female,24,Computer Science,70.0,2.6,4.0,4.9,4,3.94,Excellent
ID04586,Female,24,Business,69.1,5.3,4.0,5.4,11,4.0,Excellent
ID04587,Male,23,Engineering,78.8,6.7,2.94,5.1,8,2.98,Average
ID04588,Male,18,Business,84.6,4.4,2.87,5.2,10,2.99,Average
ID04589,Female,24,Computer Science,75.1,1.7,4.0,6.3,5,4.0,Excellent
ID04590,Female,23,Economics,100.0,0.9,2.56,8.6,8,2.49,Poor
ID04591,Female,20,Engineering,90.2,7.4,3.07,7.9,11,3.44,Good
ID04592,Male,22,Engineering,91.1,8.7,3.11,8.7,9,3.62,Excellent
ID04593,Male,24,Psychology,66.0,2.5,3.1,6.1,7,3.06,Good
ID04594,Male,18,Mathematics,100.0,0.8,2.23,4.0,8,2.23,Poor
ID04595,Male,23,Psychology,42.7,1.5,3.35,6.1,9,2.97,Average
ID04596,Female,23,Engineering,97.5,3.0,2.61,8.7,6,2.96,Average
ID04597,Female,20,Engineering,99.0,6.6,3.82,6.4,9,4.0,Excellent
ID04598,Male,21,Mathematics,78.5,0.8,2.37,7.0,10,2.24,Poor
ID04599,Male,22,Business,100.0,8.0,3.13,6.7,11,3.6,Excellent
ID04600,Male,21,Mathematics,84.1,7.5,1.99,8.0,10,2.55,Average
ID04601,Male,18,Economics,85.9,7.9,2.02,8.2,7,2.27,Poor
ID04602,Female,22,Psychology,90.1,2.0,2.68,4.7,2,2.92,Average
ID04603,Female,20,Business,100.0,6.9,2.75,4.0,9,3.27,Good
ID04604,Male,18,Psychology,100.0,4.1,3.83,8.0,8,4.0,Excellent
ID04605,Female,22,Mathematics,95.5,1.9,3.08,6.7,9,3.29,Good
ID04606,Female,22,Business,71.3,4.4,3.75,8.0,6,3.68,Excellent
ID04607,Female,21,Mathematics,87.2,4.0,2.91,6.6,5,3.44,Good
ID04608,Male,18,Economics,72.8,1.5,3.4,7.8,6,3.46,Good
ID04609,Female,20,Computer Science,97.3,5.6,2.74,6.8,6,2.98,Average
ID04610,Male,20,Engineering,87.1,3.9,2.7,5.9,8,3.13,Good
ID04611,Male,18,Business,68.1,3.1,2.19,6.4,6,2.05,Poor
ID04612,Male,18,Engineering,86.2,3.1,3.27,6.7,4,3.41,Good
ID04613,Male,23,Computer Science,72.3,4.8,3.23,7.9,12,3.13,Good
ID04614,Male,19,Business,87.3,2.9,3.49,6.7,6,3.9,Excellent
ID04615,Male,21,Engineering,72.1,1.0,3.21,5.4,6,3.18,Good
ID04616,Male,18,Engineering,85.4,1.9,4.0,9.5,10,3.98,Excellent
ID04617,Female,18,Business,96.3,3.9,3.19,7.5,13,3.73,Excellent
ID04618,Female,19,Engineering,84.2,2.8,3.6,9.0,7,3.72,Excellent
ID04619,Male,19,Engineering,79.1,3.1,2.94,5.4,7,2.92,Average
ID04620,Female,22,Business,88.0,2.1,2.65,6.6,10,3.1,Good
ID04621,Female,24,Engineering,95.5,2.1,3.46,7.3,6,3.52,Excellent
ID04622,Female,20,Engineering,68.4,5.3,3.06,8.0,16,2.89,Average
ID04623,Male,21,Psychology,88.9,4.3,3.52,4.2,7,3.85,Excellent
ID04624,Female,22,Economics,100.0,2.3,3.28,4.2,4,3.39,Good
ID04625,Female,18,Psychology,93.6,3.0,2.7,6.0,12,2.84,Average
ID04626,Female,19,Computer Science,85.9,6.1,3.64,7.8,6,4.0,Excellent
ID04627,Male,23,Psychology,94.6,1.8,2.66,6.0,15,2.72,Average
ID04628,Male,20,Psychology,91.8,6.5,3.41,6.8,9,4.0,Excellent
ID04629,Female,22,Computer Science,96.3,3.5,3.74,7.1,10,4.0,Excellent
ID04630,Male,23,Engineering,54.6,3.1,2.91,5.8,5,2.68,Average
ID04631,Male,20,Engineering,61.7,1.6,3.68,9.2,7,3.64,Excellent
ID04632,Male,24,Psychology,100.0,14.0,3.3,5.8,7,3.85,Excellent
ID04633,Female,24,Computer Science,62.4,5.0,3.53,4.0,10,3.51,Excellent
ID04634,Female,23,Engineering,91.0,0.9,2.68,5.5,4,2.93,Average
ID04635,Male,19,Mathematics,79.7,4.4,3.21,5.7,9,3.13,Good
ID04636,Female,22,Business,70.1,7.4,2.4,7.3,6,2.55,Average
ID04637,Male,22,Business,90.2,4.6,3.96,7.3,5,4.0,Excellent
ID04638,Female,24,Economics,88.0,6.2,2.09,7.9,3,2.63,Average
ID04639,Female,20,Business,100.0,2.7,2.92,9.8,9,3.16,Good
ID04640,Female,23,Psychology,75.6,2.5,2.63,7.0,6,2.55,Average
ID04641,Female,19,Business,100.0,3.3,3.44,8.3,9,3.48,Good
ID04642,Male,18,Business,90.3,4.0,4.0,6.3,9,4.0,Excellent
ID04643,Female,22,Mathematics,75.1,2.8,3.43,7.4,7,3.35,Good
ID04644,Male,18,Engineering,97.0,3.5,4.0,6.5,13,4.0,Excellent
ID04645,Female,19,Mathematics,93.5,1.9,2.41,6.8,8,2.6,Average
ID04646,Female,24,Psychology,85.5,1.2,2.45,7.2,10,2.66,Average
ID04647,Female,22,Business,89.0,2.3,2.65,8.5,7,2.76,Average
ID04648,Male,22,Engineering,76.0,10.1,3.16,6.9,8,3.35,Good
ID04649,Female,23,Economics,72.6,7.7,2.59,6.9,5,2.76,Average
ID04650,Male,18,Economics,96.4,4.5,2.72,7.5,8,3.28,Good
ID04651,Male,24,Business,81.6,1.4,3.41,8.3,9,3.37,Good
ID04652,Female,23,Business,83.8,3.7,2.48,4.9,10,2.74,Average
ID04653,Male,21,Economics,89.2,4.2,2.53,7.4,11,3.08,Good
ID04654,Female,18,Economics,89.0,2.7,2.9,5.0,8,2.89,Average
ID04655,Male,18,Psychology,63.6,8.0,2.95,9.0,9,2.93,Average
ID04656,Male,21,Business,100.0,1.8,3.61,7.5,6,4.0,Excellent
ID04657,Female,19,Economics,86.8,5.3,2.65,8.8,8,3.06,Good
ID04658,Male,19,Computer Science,82.0,1.8,2.74,4.5,8,2.9,Average
ID04659,Male,22,Economics,91.5,1.9,3.39,6.7,8,3.65,Excellent
ID04660,Female,20,Engineering,88.5,3.7,3.5,8.3,6,3.92,Excellent
ID04661,Male,23,Engineering,96.5,0.7,3.81,9.1,8,3.7,Excellent
ID04662,Female,20,Computer Science,93.1,4.4,3.33,7.5,5,3.61,Excellent
ID04663,Male,22,Psychology,95.8,2.9,3.17,6.4,12,3.39,Good
ID04664,Female,20,Business,100.0,3.5,3.39,6.6,2,3.56,Excellent
ID04665,Female,18,Business,98.3,2.5,2.97,5.4,13,3.09,Good
ID04666,Female,18,Economics,82.6,7.9,2.96,9.2,15,3.35,Good
ID04667,Male,21,Engineering,68.2,6.4,2.21,8.0,7,2.56,Average
ID04668,Female,21,Psychology,100.0,5.3,3.55,6.7,17,3.64,Excellent
ID04669,Female,22,Psychology,81.4,2.0,3.21,7.8,10,3.63,Excellent
ID04670,Female,22,Psychology,77.9,5.7,3.49,6.8,12,3.75,Excellent
ID04671,Male,24,Economics,58.9,4.7,1.69,6.5,11,1.57,Poor
ID04672,Female,22,Business,90.1,13.1,3.08,5.9,6,3.72,Excellent
ID04673,Female,18,Psychology,87.2,1.4,2.67,5.9,13,2.76,Average
ID04674,Male,20,Economics,62.3,3.4,3.85,7.6,9,3.69,Excellent
ID04675,Male,23,Economics,91.8,2.5,3.41,8.6,12,3.54,Excellent
ID04676,Female,24,Computer Science,77.5,4.8,3.22,6.5,6,3.46,Good
ID04677,Male,24,Mathematics,100.0,1.3,2.88,5.8,3,3.11,Good
ID04678,Female,24,Psychology,76.5,5.9,3.3,8.4,8,3.47,Good
ID04679,Female,22,Mathematics,78.5,1.3,2.64,7.1,8,2.44,Poor
ID04680,Female,22,Business,71.9,4.8,3.05,4.0,8,2.92,Average
ID04681,Male,18,Economics,100.0,3.1,2.81,5.9,9,3.08,Good
ID04682,Male,23,Psychology,79.4,2.2,4.0,7.7,10,4.0,Excellent
ID04683,Female,18,Engineering,74.1,1.8,3.83,5.8,8,3.55,Excellent
ID04684,Male,23,Business,95.6,2.5,3.63,7.1,11,3.99,Excellent
ID04685,Female,18,Computer Science,64.3,3.1,2.35,5.1,8,2.21,Poor
ID04686,Male,20,Computer Science,94.4,3.8,3.53,6.4,6,4.0,Excellent
ID04687,Male,22,Mathematics,100.0,4.1,3.19,5.4,10,3.39,Good
ID04688,Male,19,Economics,93.5,3.4,3.71,5.2,6,3.82,Excellent
ID04689,Male,19,Mathematics,94.6,3.0,3.26,5.9,5,3.34,Good
ID04690,Female,22,Engineering,98.1,9.1,3.1,8.3,12,3.76,Excellent
ID04691,Male,24,Engineering,100.0,5.7,3.22,7.6,8,3.8,Excellent
ID04692,Male,22,Computer Science,100.0,1.4,2.2,10.0,9,2.29,Poor
ID04693,Male,22,Psychology,91.6,2.7,2.72,6.1,12,2.9,Average
ID04694,Male,22,Computer Science,98.6,3.6,3.29,8.5,11,3.43,Good
ID04695,Male,24,Computer Science,71.7,2.2,3.67,9.8,9,3.48,Good
ID04696,Female,23,Engineering,96.6,3.1,2.82,8.7,6,2.84,Average
ID04697,Male,20,Mathematics,69.9,1.5,3.08,8.7,8,2.73,Average
ID04698,Male,19,Engineering,79.5,4.0,2.3,7.2,7,2.52,Average
ID04699,Male,21,Economics,38.8,10.9,3.83,7.3,6,4.0,Excellent
ID04700,Female,19,Engineering,91.0,4.2,3.66,5.6,6,4.0,Excellent
ID04701,Male,19,Engineering,75.3,4.1,3.43,4.0,4,3.38,Good
ID04702,Male,24,Computer Science,100.0,3.4,3.3,7.3,8,3.57,Excellent
ID04703,Female,18,Psychology,90.9,1.7,3.88,5.6,10,3.85,Excellent
ID04704,Female,22,Computer Science,100.0,9.6,2.7,6.4,11,3.35,Good
ID04705,Male,22,Business,68.7,4.4,2.64,5.8,7,2.71,Average
ID04706,Male,22,Engineering,100.0,5.3,3.63,7.5,7,3.92,Excellent
ID04707,Female,18,Engineering,100.0,3.0,3.6,6.7,8,3.86,Excellent
ID04708,Male,24,Business,96.5,5.4,2.5,8.9,18,2.69,Average
ID04709,Female,20,Engineering,96.9,9.6,2.83,5.9,12,3.5,Excellent
ID04710,Female,20,Engineering,87.5,7.8,3.94,7.3,6,4.0,Excellent
ID04711,Male,24,Economics,77.1,0.1,3.31,6.7,7,2.98,Average
ID04712,Male,21,Engineering,96.4,7.6,3.49,6.6,9,3.89,Excellent
ID04713,Male,20,Business,62.4,2.0,2.52,6.9,11,2.39,Poor
ID04714,Female,24,Computer Science,78.7,2.1,3.43,9.3,9,3.21,Good
ID04715,Male,20,Engineering,58.4,1.5,2.39,8.3,4,1.77,Poor
ID04716,Male,22,Psychology,74.4,2.0,2.11,6.3,10,1.98,Poor
ID04717,Female,23,Business,94.6,4.8,3.46,6.1,9,3.82,Excellent
ID04718,Female,24,Mathematics,92.6,4.1,3.82,5.8,8,3.89,Excellent
ID04719,Male,19,Economics,85.8,5.5,2.97,7.2,3,3.36,Good
ID04720,Female,20,Business,87.6,3.8,2.83,4.7,11,3.07,Good
ID04721,Male,20,Computer Science,56.7,2.0,3.96,6.7,7,3.43,Good
ID04722,Male,18,Business,79.4,5.8,3.0,7.6,6,3.21,Good
ID04723,Male,21,Mathematics,74.8,3.2,3.07,5.9,8,2.81,Average
ID04724,Male,23,Economics,75.1,5.9,3.95,7.1,11,4.0,Excellent
ID04725,Male,18,Psychology,94.0,4.4,2.92,7.4,10,3.49,Good
ID04726,Male,22,Mathematics,72.1,4.0,2.77,4.4,7,2.54,Average
ID04727,Female,19,Business,75.9,10.6,3.51,7.3,9,3.8,Excellent
ID04728,Female,21,Mathematics,53.7,1.0,2.74,6.3,4,2.19,Poor
ID04729,Female,18,Business,80.6,1.0,3.03,9.8,5,3.08,Good
ID04730,Male,24,Psychology,68.7,2.5,2.44,7.3,10,2.55,Average
ID04731,Male,20,Psychology,86.2,5.9,3.19,5.6,9,3.71,Excellent
ID04732,Male,20,Computer Science,70.7,2.7,3.13,4.3,10,3.15,Good
ID04733,Female,21,Psychology,86.6,3.2,3.58,6.9,9,3.97,Excellent
ID04734,Female,20,Engineering,82.8,1.1,3.53,9.0,8,3.72,Excellent
ID04735,Male,24,Mathematics,100.0,5.8,3.38,6.1,6,3.67,Excellent
ID04736,Male,18,Mathematics,92.5,1.1,3.3,7.5,5,3.4,Good
ID04737,Male,18,Business,57.4,3.0,3.06,8.1,9,2.61,Average
ID04738,Male,20,Psychology,66.0,0.7,3.4,8.0,4,3.11,Good
ID04739,Male,20,Computer Science,85.8,6.5,2.54,7.0,5,3.14,Good
ID04740,Female,22,Computer Science,71.1,1.1,1.93,6.0,7,1.74,Poor
ID04741,Female,19,Computer Science,40.5,2.9,3.68,6.6,7,3.2,Good
ID04742,Male,21,Economics,100.0,2.5,3.44,5.4,8,3.44,Good
ID04743,Male,18,Engineering,95.8,5.3,3.04,5.6,10,3.54,Excellent
ID04744,Female,21,Psychology,92.8,4.2,3.64,8.5,5,4.0,Excellent
ID04745,Male,22,Computer Science,75.9,10.3,2.73,7.5,13,3.28,Good
ID04746,Male,18,Engineering,91.4,1.4,2.75,7.4,7,3.15,Good
ID04747,Male,22,Mathematics,74.4,7.5,2.68,5.9,7,2.92,Average
ID04748,Male,22,Business,88.1,8.5,3.38,8.8,10,3.77,Excellent
ID04749,Male,23,Psychology,71.2,10.1,2.31,6.7,10,2.59,Average
ID04750,Female,20,Psychology,100.0,3.8,2.72,7.2,8,3.02,Good
ID04751,Male,24,Economics,61.4,1.6,3.24,8.7,9,3.18,Good
ID04752,Male,23,Mathematics,100.0,5.0,2.5,5.9,3,2.97,Average
ID04753,Female,21,Psychology,85.6,1.2,2.77,6.0,5,2.96,Average
ID04754,Male,24,Economics,77.7,7.1,1.99,8.6,9,2.02,Poor
ID04755,Female,21,Economics,87.5,3.6,3.4,8.2,15,3.53,Excellent
ID04756,Female,20,Economics,96.0,4.6,2.76,7.5,8,3.04,Good
ID04757,Male,24,Psychology,100.0,10.0,2.55,4.0,7,2.9,Average
ID04758,Female,23,Psychology,89.7,4.2,2.45,8.9,9,2.6,Average
ID04759,Male,21,Psychology,71.6,1.6,2.89,6.1,6,2.74,Average
ID04760,Female,23,Engineering,85.8,3.6,2.31,6.1,8,2.75,Average
ID04761,Male,20,Economics,100.0,2.6,4.0,6.7,12,4.0,Excellent
ID04762,Female,24,Engineering,100.0,4.4,1.91,5.2,4,2.11,Poor
ID04763,Female,24,Business,98.6,3.0,2.87,8.8,8,3.11,Good
ID04764,Male,18,Psychology,96.9,2.4,3.15,7.3,13,3.54,Excellent
ID04765,Male,22,Mathematics,95.5,3.7,2.71,8.0,7,3.09,Good
ID04766,Female,22,Computer Science,100.0,1.5,3.21,5.8,9,3.16,Good
ID04767,Female,23,Business,78.2,3.5,2.7,8.5,7,2.52,Average
ID04768,Male,24,Computer Science,64.7,5.2,3.87,9.1,2,3.79,Excellent
ID04769,Female,21,Computer Science,86.0,8.7,2.54,5.1,10,2.97,Average
ID04770,Male,23,Psychology,72.7,2.6,1.92,5.3,8,1.61,Poor
ID04771,Male,23,Mathematics,69.2,11.3,2.45,5.8,8,2.86,Average
ID04772,Male,19,Computer Science,74.2,4.7,3.29,8.4,7,3.26,Good
ID04773,Male,24,Economics,100.0,3.1,3.04,7.3,18,3.2,Good
ID04774,Female,22,Computer Science,87.0,3.3,3.48,6.9,9,3.8,Excellent
ID04775,Male,24,Business,90.4,3.8,3.35,7.6,11,3.89,Excellent
ID04776,Female,20,Mathematics,66.7,2.9,2.78,9.9,5,2.76,Average
ID04777,Male,23,Mathematics,57.3,2.4,2.86,4.4,8,2.58,Average
ID04778,Male,19,Computer Science,72.7,4.4,2.91,6.5,12,3.17,Good
ID04779,Male,19,Mathematics,100.0,1.0,4.0,4.0,15,4.0,Excellent
ID04780,Male,22,Business,90.0,2.1,3.45,7.8,4,3.76,Excellent
ID04781,Male,22,Business,94.0,5.8,4.0,8.6,9,4.0,Excellent
ID04782,Male,22,Business,96.1,0.8,3.52,6.5,7,3.74,Excellent
ID04783,Female,20,Economics,76.1,4.8,3.07,8.0,6,2.98,Average
ID04784,Male,19,Psychology,100.0,4.0,2.59,4.7,6,2.92,Average
ID04785,Male,21,Computer Science,75.5,2.5,3.2,7.7,8,3.35,Good
ID04786,Male,20,Mathematics,100.0,2.9,3.07,10.0,11,3.38,Good
ID04787,Female,18,Business,91.6,3.7,3.05,6.4,7,3.5,Excellent
ID04788,Female,23,Computer Science,58.2,4.9,3.0,7.6,4,2.63,Average
ID04789,Male,22,Computer Science,73.8,4.7,2.07,6.1,8,2.25,Poor
ID04790,Male,19,Psychology,58.2,7.3,3.73,7.3,10,3.46,Good
ID04791,Male,23,Economics,100.0,4.5,3.07,8.7,5,3.52,Excellent
ID04792,Female,24,Mathematics,84.6,8.1,2.39,7.9,9,3.11,Good
ID04793,Male,20,Economics,51.6,0.9,3.34,6.8,14,3.13,Good
ID04794,Male,18,Mathematics,90.6,7.2,2.67,6.8,12,3.1,Good
ID04795,Male,24,Business,76.9,3.1,3.38,5.2,7,3.3,Good
ID04796,Male,20,Business,62.7,4.2,3.54,8.5,7,3.53,Excellent
ID04797,Male,20,Computer Science,100.0,5.5,3.61,8.1,12,3.96,Excellent
ID04798,Female,21,Mathematics,86.6,1.9,3.02,5.1,6,3.13,Good
ID04799,Male,23,Mathematics,80.6,3.3,2.89,7.3,5,3.4,Good
ID04800,Female,21,Economics,79.0,7.6,2.79,5.6,11,3.07,Good
ID04801,Male,20,Business,62.3,8.7,2.74,6.3,11,3.07,Good
ID04802,Male,18,Engineering,65.4,2.5,3.09,8.2,6,3.02,Good
ID04803,Female,19,Computer Science,100.0,5.3,3.0,8.5,9,3.4,Good
ID04804,Male,19,Mathematics,77.9,2.9,2.69,8.1,7,2.63,Average
ID04805,Female,24,Psychology,85.3,1.3,2.53,6.6,7,2.83,Average
ID04806,Male,23,Psychology,54.3,8.4,3.05,7.7,9,3.15,Good
ID04807,Male,22,Engineering,65.2,1.9,2.88,5.8,6,2.92,Average
ID04808,Female,22,Business,94.1,13.5,2.53,8.1,10,3.39,Good
ID04809,Male,19,Business,90.7,1.5,3.52,7.0,7,3.6,Excellent
ID04810,Female,20,Business,100.0,7.1,3.99,6.3,9,4.0,Excellent
ID04811,Male,20,Economics,100.0,6.9,3.58,5.9,7,4.0,Excellent
ID04812,Female,21,Psychology,81.5,2.9,2.74,8.0,9,2.94,Average
ID04813,Male,23,Business,92.1,4.6,3.07,6.8,11,3.44,Good
ID04814,Male,21,Psychology,80.3,3.0,3.87,6.3,10,4.0,Excellent
ID04815,Female,22,Engineering,100.0,2.2,2.51,6.3,9,2.67,Average
ID04816,Female,19,Computer Science,100.0,5.0,3.49,5.1,14,3.72,Excellent
ID04817,Female,24,Economics,87.5,6.3,2.38,7.2,10,3.01,Good
ID04818,Female,20,Mathematics,88.0,2.4,3.94,7.4,8,4.0,Excellent
ID04819,Female,19,Engineering,100.0,8.4,2.88,4.8,7,3.5,Excellent
ID04820,Male,18,Psychology,93.7,4.5,4.0,5.4,3,4.0,Excellent
ID04821,Male,19,Engineering,100.0,3.8,3.96,4.5,3,4.0,Excellent
ID04822,Male,18,Mathematics,52.1,3.9,3.05,8.8,3,2.75,Average
ID04823,Male,21,Economics,91.9,8.3,2.74,7.9,6,3.36,Good
ID04824,Male,21,Computer Science,77.3,3.2,3.2,8.7,12,3.3,Good
ID04825,Male,22,Mathematics,100.0,3.3,3.01,9.4,2,3.04,Good
ID04826,Male,19,Economics,100.0,8.2,2.9,7.7,9,3.54,Excellent
ID04827,Female,19,Psychology,85.5,8.5,2.27,6.9,8,2.98,Average
ID04828,Male,18,Mathematics,100.0,6.8,2.84,7.3,6,3.37,Good
ID04829,Male,21,Engineering,100.0,1.6,2.54,6.0,8,2.96,Average
ID04830,Male,18,Business,86.1,11.1,3.38,5.8,3,3.95,Excellent
ID04831,Female,21,Engineering,100.0,4.2,3.6,6.4,8,4.0,Excellent
ID04832,Female,18,Psychology,84.5,3.7,3.47,6.6,9,3.88,Excellent
ID04833,Female,21,Computer Science,81.8,6.8,3.27,4.5,9,3.47,Good
ID04834,Male,18,Mathematics,98.0,4.8,2.67,5.1,2,2.98,Average
ID04835,Male,24,Computer Science,79.7,3.0,3.2,5.1,9,3.0,Good
ID04836,Male,21,Psychology,86.3,9.2,3.5,5.0,8,4.0,Excellent
ID04837,Male,23,Mathematics,100.0,3.7,2.81,8.0,13,3.3,Good
ID04838,Male,18,Economics,85.3,4.2,3.16,6.5,8,3.57,Excellent
ID04839,Male,19,Economics,59.6,9.2,3.03,6.7,3,3.08,Good
ID04840,Male,22,Engineering,90.5,6.6,3.93,7.6,9,4.0,Excellent
ID04841,Female,23,Engineering,74.6,5.6,3.53,8.2,10,3.57,Excellent
ID04842,Female,23,Psychology,98.0,2.9,3.4,7.7,11,3.67,Excellent
ID04843,Male,18,Economics,95.4,5.0,2.24,9.5,10,2.49,Poor
ID04844,Male,22,Mathematics,100.0,5.2,3.19,7.1,12,3.68,Excellent
ID04845,Male,19,Economics,98.6,5.1,3.02,7.3,6,3.54,Excellent
ID04846,Male,23,Engineering,100.0,3.8,3.02,6.1,6,3.33,Good
ID04847,Female,19,Psychology,75.0,2.4,2.32,4.2,7,2.01,Poor
ID04848,Male,21,Economics,97.1,7.1,2.56,7.1,6,3.08,Good
ID04849,Female,24,Psychology,100.0,2.8,3.07,8.3,7,3.29,Good
ID04850,Male,22,Economics,74.7,4.0,3.66,5.9,6,3.6,Excellent
ID04851,Female,24,Computer Science,100.0,0.6,2.8,6.2,7,2.92,Average
ID04852,Male,20,Economics,76.8,6.5,2.9,8.4,10,3.13,Good
ID04853,Female,21,Engineering,72.2,2.1,3.99,6.9,7,3.94,Excellent
ID04854,Male,22,Mathematics,89.4,5.2,2.95,5.6,12,3.38,Good
ID04855,Female,18,Engineering,95.7,1.7,3.04,5.6,11,3.23,Good
ID04856,Male,24,Engineering,98.7,3.5,3.04,8.0,9,3.48,Good
ID04857,Male,18,Engineering,70.6,3.3,2.43,6.8,10,2.6,Average
ID04858,Female,19,Psychology,91.5,2.1,3.39,6.8,11,3.54,Excellent
ID04859,Female,23,Business,74.7,4.6,2.77,4.9,6,2.88,Average
ID04860,Female,24,Business,62.7,1.4,3.08,7.7,6,3.09,Good
ID04861,Female,20,Computer Science,71.1,6.0,3.32,8.5,4,3.39,Good
ID04862,Female,18,Engineering,73.7,6.2,4.0,6.5,3,4.0,Excellent
ID04863,Male,22,Business,92.8,2.3,2.44,7.6,18,2.33,Poor
ID04864,Male,24,Computer Science,100.0,8.2,3.53,6.4,4,4.0,Excellent
ID04865,Male,24,Psychology,62.9,3.6,3.53,7.9,5,3.51,Excellent
ID04866,Female,23,Engineering,90.3,2.0,2.78,7.7,2,3.19,Good
ID04867,Male,23,Mathematics,67.3,1.1,3.4,6.4,6,3.34,Good
ID04868,Male,22,Psychology,94.4,0.3,3.92,4.0,10,3.9,Excellent
ID04869,Female,23,Computer Science,75.7,7.9,2.72,5.8,11,2.72,Average
ID04870,Female,18,Psychology,69.2,2.5,3.22,7.5,6,3.27,Good
ID04871,Male,22,Mathematics,97.0,3.2,3.3,8.3,7,3.58,Excellent
ID04872,Male,22,Psychology,76.2,3.0,3.37,6.1,9,3.31,Good
ID04873,Male,19,Computer Science,80.3,6.9,3.48,9.0,13,3.74,Excellent
ID04874,Male,20,Mathematics,51.7,5.4,3.18,9.2,7,2.99,Average
ID04875,Male,24,Mathematics,99.2,4.3,3.36,8.0,10,3.63,Excellent
ID04876,Female,19,Psychology,97.3,1.5,2.64,5.3,10,2.91,Average
ID04877,Female,20,Mathematics,85.1,9.4,3.18,8.1,11,3.79,Excellent
ID04878,Female,22,Psychology,62.1,5.4,2.86,6.2,8,3.14,Good
ID04879,Male,24,Engineering,100.0,5.5,2.49,6.1,6,3.11,Good
ID04880,Female,23,Mathematics,75.0,1.7,2.85,7.7,10,2.72,Average
ID04881,Male,20,Psychology,78.2,1.9,3.23,7.6,7,3.18,Good
ID04882,Male,22,Engineering,100.0,4.2,3.32,7.7,6,3.64,Excellent
ID04883,Female,22,Mathematics,74.4,4.2,2.47,8.0,4,2.36,Poor
ID04884,Male,19,Engineering,96.1,2.1,2.63,6.9,6,2.85,Average
ID04885,Male,19,Economics,93.4,1.7,3.46,4.8,6,3.57,Excellent
ID04886,Female,23,Mathematics,90.9,2.8,3.35,10.0,4,3.41,Good
ID04887,Male,21,Economics,89.2,3.3,3.54,6.4,9,4.0,Excellent
ID04888,Female,18,Computer Science,90.6,1.5,3.78,5.9,3,3.82,Excellent
ID04889,Male,21,Computer Science,89.1,5.5,3.37,5.2,6,3.8,Excellent
ID04890,Female,21,Psychology,84.2,5.7,2.89,7.2,2,3.16,Good
ID04891,Male,24,Business,100.0,5.2,3.16,7.1,5,3.38,Good
ID04892,Male,24,Economics,65.3,1.6,3.93,6.8,10,4.0,Excellent
ID04893,Female,23,Economics,100.0,2.7,4.0,9.2,13,4.0,Excellent
ID04894,Male,24,Computer Science,97.3,6.2,3.33,8.0,12,3.9,Excellent
ID04895,Male,20,Economics,95.5,4.4,3.37,5.5,13,3.68,Excellent
ID04896,Male,23,Business,100.0,8.3,3.46,10.0,6,3.91,Excellent
ID04897,Male,23,Engineering,83.6,7.6,3.11,4.7,11,3.35,Good
ID04898,Male,22,Engineering,57.0,3.9,3.68,6.8,10,3.36,Good
ID04899,Male,22,Business,83.9,2.7,3.6,5.9,8,3.95,Excellent
ID04900,Female,22,Economics,70.1,6.0,3.28,7.6,8,3.59,Excellent
ID04901,Male,18,Economics,74.0,6.3,2.94,8.0,9,3.14,Good
ID04902,Male,20,Economics,66.4,6.8,2.34,6.4,9,2.56,Average
ID04903,Male,20,Psychology,77.8,4.4,3.47,8.6,6,3.41,Good
ID04904,Male,22,Mathematics,76.1,2.5,3.21,7.3,12,3.3,Good
ID04905,Female,21,Business,49.3,5.2,2.73,9.2,2,2.59,Average
ID04906,Male,18,Business,95.5,5.3,2.54,8.4,7,2.95,Average
ID04907,Female,21,Business,100.0,5.9,3.43,6.3,10,3.89,Excellent
ID04908,Male,19,Business,94.1,2.9,2.3,8.6,7,2.55,Average
ID04909,Female,20,Business,82.0,0.9,3.25,6.0,10,3.33,Good
ID04910,Male,20,Economics,84.2,5.2,3.52,7.9,6,4.0,Excellent
